EmpID,BiasInfluentialFactor,FitmentPercent
15093,DegreeBranch,81.18077
4513,Gender,82.94108
13897,HighestDegree,84.47004
9985,DegreeBranch,75.22758
4935,CurrentCompanyType,89.21033
11609,Gender,83.98345
6034,,48.580074
2266,Gender,76.925064
18393,DegreeBranch,90.178734
20566,,83.46161
16493,DegreeBranch,82.088646
12146,DegreeBranch,78.3775
19733,,52.486076
17945,,79.53237
14003,DegreeBranch,78.45439
11502,Gender,79.91405
2600,DegreeBranch,88.27169
2171,DegreeBranch,81.836876
21673,,79.74192
21525,DegreeBranch,89.84462
4716,DegreeBranch,81.07796
2519,Gender,84.820915
6480,DegreeBranch,87.41912
14056,DegreeBranch,78.057625
4332,YearsOfExperince,82.25525
11492,,72.71327
17754,YearsOfExperince,92.33873
3973,EmpScore,87.66751
20933,,79.64169
18796,Gender,78.86477
3531,,57.1544
21834,YearsOfExperince,78.07348
15564,Gender,83.751495
22972,DegreeBranch,91.283554
10432,,52.32933
19585,YearsOfExperince,85.15508
23878,,54.149895
12112,YearsOfExperince,93.65088
4393,,55.136528
15075,YearsOfExperince,82.18479
16061,Gender,81.66077
13260,DegreeBranch,88.50001
18855,,74.55245
21390,Gender,78.41125
10170,HighestDegree,78.79558
21424,HighestDegree,81.000374
17083,CurrentCompanyType,88.28812
18371,YearsOfExperince,88.99806
21599,EmpScore,81.15324
15287,,58.025085
24160,DegreeBranch,80.3832
13415,Gender,84.194336
23342,MartialStatus,79.60086
5267,HighestDegree,77.56234
22764,YearsOfExperince,73.452675
19993,CurrentCompanyType,92.64377
20258,CurrentCompanyType,74.77358
14657,,78.84188
11693,,57.080017
14844,DegreeBranch,80.11084
8417,,54.70672
20776,,82.05683
7664,,84.21602
14432,DegreeBranch,80.92459
10933,DegreeBranch,75.861015
7801,DegreeBranch,95.36403
11095,DegreeBranch,75.11176
4320,EmpScore,89.132286
6392,CurrentCompanyType,80.109535
14331,YearsOfExperince,82.789154
10635,Gender,82.30584
5326,DegreeBranch,79.63058
22631,DegreeBranch,89.07799
5797,,55.504955
15205,EmpScore,82.79522
5828,Gender,78.93262
19940,Gender,81.12832
19752,YearsOfExperince,78.22959
9174,,59.39921
13714,,57.546127
19560,EmpScore,90.72966
18323,Gender,86.38182
6134,,54.545555
17853,DegreeBranch,79.449554
17432,,57.392784
16340,DegreeBranch,81.808586
12314,,52.609936
9033,,49.51316
18330,Gender,75.47458
20250,Gender,75.321396
18783,,80.791954
7944,,79.08783
13741,DegreeBranch,76.14849
5291,YearsOfExperince,84.01412
21749,DegreeBranch,82.9655
7920,CurrentCompanyType,90.896484
16565,Gender,82.86467
21744,DegreeBranch,82.88313
20631,,61.793655
8980,,58.08968
11096,EmpScore,73.84652
13432,,80.971855
9066,YearsOfExperince,83.22028
8845,Gender,77.351746
9768,HighestDegree,82.92511
20019,,57.982723
22431,YearsOfExperince,78.64222
11235,Gender,72.37497
9225,HighestDegree,84.79907
15445,YearsOfExperince,82.11208
2994,DegreeBranch,79.96376
6053,DegreeBranch,57.626305
8836,YearsOfExperince,84.99657
17315,Gender,81.60416
12421,,52.098507
2230,,53.475174
4691,Gender,84.85405
22106,DegreeBranch,80.03428
13609,,53.178635
17578,Gender,80.125656
11542,,53.602524
5896,Gender,81.52195
4449,Gender,78.66541
8446,Gender,79.547585
12640,HighestDegree,79.31441
19564,,76.6184
10303,Gender,82.710075
22479,DegreeBranch,84.90736
4526,,52.956993
2417,Gender,77.4336
12731,Gender,73.81222
21191,Gender,77.07887
12921,,78.43425
8239,DegreeBranch,86.941826
21759,,54.172432
6841,DegreeBranch,80.235664
22715,DegreeBranch,79.56667
16557,YearsOfExperince,80.114456
23397,DegreeBranch,91.07285
22371,HighestDegree,91.39098
20299,YearsOfExperince,75.92636
7452,DegreeBranch,82.76735
13928,YearsOfExperince,81.510445
23542,,57.316315
22364,DegreeBranch,82.11798
10577,DegreeBranch,79.33896
12109,YearsOfExperince,82.14033
3556,DegreeBranch,82.71377
7724,,82.640526
5185,HighestDegree,86.86874
23349,YearsOfExperince,80.7443
12382,Gender,80.859344
21654,EmpScore,81.63934
23084,DegreeBranch,80.96565
7717,DegreeBranch,80.19557
16540,DegreeBranch,76.80106
5093,,76.47101
10828,,56.02136
3550,YearsOfExperince,88.865364
13209,EmpScore,77.71539
20487,CurrentCompanyType,75.20623
2472,Gender,76.33778
10211,,52.795143
19262,,81.830505
10996,,56.63151
3716,DegreeBranch,78.34173
16135,CurrentCompanyType,76.46283
8691,HighestDegree,79.31098
11813,Gender,78.50187
23419,Gender,79.88054
2599,MartialStatus,81.387695
3522,DegreeBranch,89.917656
22668,DegreeBranch,79.707985
2851,YearsOfExperince,81.386116
20916,Gender,78.26936
10786,DegreeBranch,74.55065
17811,DegreeBranch,78.14081
11412,CurrentCompanyType,53.736225
22950,DegreeBranch,88.464554
3356,,57.472916
12885,CurrentCompanyType,90.39029
19185,,75.10224
16200,DegreeBranch,73.767006
17450,YearsOfExperince,85.955666
14371,,71.135605
21702,,60.41219
20900,DegreeBranch,80.89528
13764,,53.824944
10327,DegreeBranch,78.44556
21337,YearsOfExperince,81.2887
12480,,57.00807
4743,Gender,73.87624
2461,CurrentCompanyType,56.420555
11897,,57.826237
23250,Gender,81.95251
8751,DegreeBranch,74.26504
3160,DegreeBranch,87.618324
2294,DegreeBranch,79.163895
2211,YearsOfExperince,88.8228
10381,Gender,81.29122
16696,HighestDegree,87.63256
10239,,49.8346
22734,YearsOfExperince,81.576355
14978,,53.5029
8431,,76.32403
13740,MartialStatus,80.84682
21930,,74.88445
20103,HighestDegree,79.80091
12519,Gender,77.25338
5115,Gender,79.02366
15399,DegreeBranch,80.66603
19994,CurrentCompanyType,57.773205
12668,,48.90217
21567,HighestDegree,81.37687
19054,CurrentCompanyType,56.096905
12323,DegreeBranch,80.81292
6777,,57.4958
18246,YearsOfExperince,84.31582
7771,Gender,82.16725
24123,,58.737713
2943,DegreeBranch,73.403435
5689,Gender,84.15299
15948,YearsOfExperince,79.48394
2595,,58.941902
18279,Gender,78.354095
10551,,58.13975
10857,,61.20363
17555,Gender,77.24401
19015,,59.994305
10459,DegreeBranch,85.23784
14381,HighestDegree,81.54455
14864,,49.120056
15796,,51.733387
12178,YearsOfExperince,90.88326
6384,,57.601444
11211,Gender,77.95795
4236,Gender,81.246826
2784,DegreeBranch,82.85228
8150,,58.29988
5245,EmpScore,88.46051
13845,,49.25678
21317,YearsOfExperince,75.51781
6945,Gender,79.97275
16805,Gender,79.325066
18967,Gender,71.206215
12376,Gender,78.61426
5071,DegreeBranch,88.90062
5405,YearsOfExperince,89.78059
7042,DegreeBranch,81.07596
23291,,59.371254
2758,YearsOfExperince,77.49974
3731,,59.859383
22511,,86.3963
15969,Gender,85.97868
3752,Gender,79.95708
16091,,82.15857
11966,Gender,75.97112
19611,,80.78114
23179,DegreeBranch,91.665115
10883,,44.625813
2424,,52.22346
15854,YearsOfExperince,81.16701
19660,DegreeBranch,83.12676
16206,,55.282173
15684,DegreeBranch,79.93855
7861,Gender,79.60486
8072,,48.74402
17051,Gender,75.25936
17037,,63.10309
3471,Gender,78.84236
24084,,52.605362
15986,,55.3205
3183,Gender,78.17661
3534,Gender,80.20673
6718,Gender,79.95916
12060,,87.815834
2240,YearsOfExperince,83.59336
2238,DegreeBranch,77.67889
14790,CurrentCompanyType,55.53578
10972,YearsOfExperince,75.956245
3526,YearsOfExperince,79.294395
11012,Gender,80.026024
18998,EmpScore,82.84575
2056,Gender,74.76977
18170,EmpScore,79.946556
7989,Gender,78.97578
20248,Gender,81.34717
13482,YearsOfExperince,77.804565
23338,,81.56469
19965,DegreeBranch,79.92887
18101,,49.887623
6562,EmpScore,83.41803
4277,YearsOfExperince,77.85526
22520,,83.443184
21665,,51.10945
8059,Gender,82.951416
4748,,78.39384
5658,CurrentCompanyType,82.12191
10945,CurrentCompanyType,90.81403
4880,DegreeBranch,87.96629
2207,,56.201508
19438,,55.713547
10833,YearsOfExperince,79.74921
14033,DegreeBranch,94.09121
6463,Gender,80.67353
21279,CurrentCompanyType,81.99619
3554,Gender,71.91801
23677,,64.72369
14614,,59.095528
10039,,79.95646
13566,,79.536415
4498,DegreeBranch,80.46483
7574,YearsOfExperince,95.645294
6714,DegreeBranch,77.469894
22126,Gender,78.85303
19799,CurrentCompanyType,58.962143
21656,Gender,88.91497
17749,,85.60517
23760,,51.908386
14578,Gender,77.85749
10340,Gender,79.255905
13308,YearsOfExperince,87.7935
3663,YearsOfExperince,80.0878
10278,,61.074333
10781,Gender,80.530716
6952,DegreeBranch,85.73553
24347,EmpScore,74.80391
20959,EmpScore,90.42493
13355,,84.0449
2185,DegreeBranch,82.59222
12386,,55.774017
5732,CurrentCompanyType,92.34748
21591,,84.60387
18881,Gender,78.62649
10973,DegreeBranch,82.9281
8497,,59.799564
14339,,76.52178
5652,DegreeBranch,73.862274
23852,LatestDegreeCGPA,84.63036
16883,Gender,75.616646
17529,EmpScore,85.33821
22288,,58.784496
6973,DegreeBranch,78.52051
8460,DegreeBranch,80.83781
8232,Gender,81.5796
17133,EmpScore,80.74714
6085,Gender,77.05999
20147,,53.268436
11296,,51.41809
23036,DegreeBranch,80.996284
16871,EmpScore,91.42507
3425,DegreeBranch,77.948
4901,DegreeBranch,82.65565
17975,EmpScore,83.83656
16335,,54.67176
14599,Gender,81.12408
17805,DegreeBranch,80.201256
18724,DegreeBranch,90.528366
12033,Gender,85.91755
13440,YearsOfExperince,78.16176
22301,HighestDegree,84.51021
12798,Gender,77.06683
20395,DegreeBranch,90.75281
16052,,82.61381
19569,Gender,82.18055
23931,,55.83578
6375,Gender,72.44643
8362,EmpScore,81.63461
7093,MartialStatus,82.44742
16643,YearsOfExperince,84.45358
16747,Gender,80.27439
14449,,54.477444
4950,YearsOfExperince,87.85717
19112,,55.73901
15212,Gender,81.94857
20007,Gender,79.01093
9459,Gender,79.526634
3191,,49.378807
19273,HighestDegree,81.81813
21531,YearsOfExperince,79.32912
19399,EmpScore,91.88463
10240,,58.30882
2164,Gender,84.149124
2273,Gender,82.813484
21774,,57.862762
20895,YearsOfExperince,54.674835
15703,Gender,82.0636
16163,DegreeBranch,79.671875
13208,Gender,85.510544
2349,HighestDegree,80.809555
10434,YearsOfExperince,79.27586
20222,EmpScore,80.16206
19818,DegreeBranch,79.4887
7267,,48.668056
8577,,80.04522
2884,DegreeBranch,92.01466
22665,Gender,77.670944
9616,,57.87451
12859,DegreeBranch,82.07463
4658,EmpScore,82.50288
11951,DegreeBranch,79.78289
18132,,57.324375
14123,YearsOfExperince,74.90681
13815,,83.154205
22326,,49.828518
4207,YearsOfExperince,73.106415
14384,,57.62095
23809,Gender,77.777504
13855,DegreeBranch,62.62615
6548,HighestDegree,87.06056
16888,Gender,77.00892
6666,YearsOfExperince,79.963745
13536,YearsOfExperince,74.11161
21227,YearsOfExperince,82.11188
15112,DegreeBranch,79.88623
8385,Gender,73.78815
5136,EmpScore,86.07341
9643,YearsOfExperince,78.53078
4637,,57.36133
18664,Gender,84.724144
21035,,77.46067
20822,,55.577404
8652,Gender,82.04498
17717,,59.46413
21890,,92.19995
3489,,77.99462
14077,,62.626987
23458,,61.115593
22336,,55.995304
4080,DegreeBranch,70.963974
20314,DegreeBranch,85.05443
8842,,48.254314
9834,DegreeBranch,79.27441
4956,DegreeBranch,90.249855
12318,,59.570873
11916,DegreeBranch,92.816414
15665,DegreeBranch,84.63473
14919,Gender,81.43036
12871,,79.87159
16863,DegreeBranch,80.3265
8905,DegreeBranch,81.306625
10467,YearsOfExperince,73.6379
9362,,78.83158
7534,,51.455376
18453,,79.41356
2769,DegreeBranch,92.1933
8946,,59.599957
16468,,58.738125
7158,YearsOfExperince,82.26026
11453,DegreeBranch,75.85721
7666,DegreeBranch,89.29738
12246,,60.15759
9796,,53.789925
5484,Gender,80.67598
8466,Gender,78.807625
2995,,87.50717
8492,DegreeBranch,80.480194
19311,,46.35779
22195,,56.923706
14407,HighestDegree,81.75017
6583,DegreeBranch,84.43629
4638,,53.164654
8724,HighestDegree,86.51536
16726,Gender,82.348564
14865,Gender,83.38474
6901,,57.76907
13016,YearsOfExperince,83.528946
23887,,51.94204
19755,Gender,78.674446
9080,Gender,78.822845
7052,Gender,84.76371
5327,DegreeBranch,82.72995
8201,Gender,65.11952
24096,DegreeBranch,80.694595
2146,,55.91129
14042,,58.39258
10059,,59.810066
18347,DegreeBranch,83.50265
4720,HighestDegree,90.07474
19514,DegreeBranch,89.78952
8078,Gender,84.76135
9918,Gender,79.655
22733,Gender,82.91577
22671,,52.878674
10669,,52.865055
22056,YearsOfExperince,76.11147
3644,Gender,77.592255
4934,Gender,83.095634
23648,Gender,79.0854
8390,Gender,72.311966
7228,,86.74044
12405,YearsOfExperince,75.69988
8394,EmpScore,92.67958
22290,DegreeBranch,86.86086
4905,DegreeBranch,74.718605
14630,DegreeBranch,86.202614
12457,DegreeBranch,82.85272
6749,,76.21443
23315,YearsOfExperince,84.83381
9192,Gender,79.7829
19128,CurrentCompanyType,79.13756
22019,,61.086582
23938,YearsOfExperince,85.079124
11910,,81.6113
4074,YearsOfExperince,85.33684
6688,YearsOfExperince,58.61633
18112,,78.616264
23221,CurrentCompanyType,79.587006
2808,Gender,82.11381
19031,YearsOfExperince,56.13471
13761,,54.73217
15696,DegreeBranch,90.24376
11164,Gender,80.64909
12052,Gender,72.84866
14126,DegreeBranch,77.98505
23167,Gender,84.557556
18435,YearsOfExperince,80.16464
20017,YearsOfExperince,76.510284
11251,,81.63593
14344,Gender,77.040985
10958,HighestDegree,81.323364
23135,DegreeBranch,77.29663
13870,,51.82
2571,Gender,81.629196
20837,HighestDegree,90.84991
9774,DegreeBranch,90.21325
16050,HighestDegree,82.37029
5234,,57.066868
4102,DegreeBranch,78.6687
2134,EmpScore,91.17689
19219,DegreeBranch,94.25697
24113,,51.121807
3646,,59.905262
14634,Gender,79.134315
14608,MartialStatus,81.99191
8295,DegreeBranch,80.30087
6616,DegreeBranch,82.78565
5610,DegreeBranch,91.30177
12866,DegreeBranch,85.733665
5167,,56.57078
22881,DegreeBranch,80.17117
10810,Gender,81.23159
5146,,56.714855
3723,,54.027203
7466,YearsOfExperince,82.39058
7439,YearsOfExperince,82.90145
21672,,58.31966
19079,CurrentCompanyType,63.089787
7117,YearsOfExperince,78.81407
7284,DegreeBranch,78.58865
22093,Gender,75.43561
19746,EmpScore,84.86708
12865,,82.45841
21307,Gender,75.956085
2965,DegreeBranch,59.032455
7079,Gender,81.917465
21017,YearsOfExperince,83.54279
17504,,57.929546
22757,,82.68883
13910,Gender,84.33049
19226,,59.166195
21829,YearsOfExperince,76.72288
4397,Gender,83.430626
22910,,56.315197
5022,YearsOfExperince,79.4123
15309,DegreeBranch,90.21075
17794,Gender,81.383934
14797,,56.828754
5549,,84.293045
4817,,54.752903
8330,,46.032112
8153,DegreeBranch,79.97548
15014,DegreeBranch,83.96105
24387,YearsOfExperince,89.793076
10241,DegreeBranch,84.850426
8117,DegreeBranch,80.92342
11795,,55.09846
5429,,51.76972
9921,,67.875854
19213,Gender,79.01552
10451,DegreeBranch,93.93121
19833,DegreeBranch,84.188614
21284,,58.750652
7559,,51.00888
10580,CurrentCompanyType,83.89406
5958,YearsOfExperince,80.541794
9804,HighestDegree,83.680695
7375,YearsOfExperince,85.15147
22914,DegreeBranch,96.275536
12623,,60.277897
23670,,56.930202
4191,Gender,84.07544
10992,,78.218864
23803,,51.813786
13573,YearsOfExperince,87.77264
7306,Gender,77.27747
5127,Gender,76.128235
21302,LatestDegreeCGPA,80.315186
17400,,45.2495
22967,YearsOfExperince,75.89962
16996,Gender,86.54469
19536,YearsOfExperince,83.1072
14100,DegreeBranch,79.00767
17518,Gender,76.35948
14175,,51.88432
20756,YearsOfExperince,84.642975
21837,Gender,77.347916
12197,,54.528477
20633,Gender,81.134834
20725,Gender,82.565674
19972,Gender,75.85152
18094,DegreeBranch,86.788185
2303,DegreeBranch,91.66017
7822,Gender,73.36786
6875,Gender,77.86782
5611,DegreeBranch,91.1973
7001,DegreeBranch,79.29259
13895,DegreeBranch,83.164
19403,Gender,79.5651
5834,DegreeBranch,82.80468
24381,DegreeBranch,81.35149
19553,YearsOfExperince,72.40492
20607,DegreeBranch,89.326485
4396,YearsOfExperince,85.21997
10313,DegreeBranch,81.48178
9089,Gender,81.96172
13968,,50.260838
12537,Gender,76.3805
4444,YearsOfExperince,84.57278
3370,,72.2738
12125,,60.240753
20539,,53.68928
17377,YearsOfExperince,89.171295
6669,Gender,82.34461
7830,DegreeBranch,82.52183
20629,,53.830097
11647,HighestDegree,80.5728
12559,,80.91202
15669,DegreeBranch,80.12241
17627,,52.489136
8919,Gender,82.82111
5895,,59.275265
9509,,56.279602
14247,,58.6517
5034,DegreeBranch,77.40175
17108,,84.78882
17158,DegreeBranch,89.34393
10508,,82.827324
7764,CurrentCompanyType,89.84339
17393,,52.45496
19830,EmpScore,86.85136
20588,Gender,78.103065
15391,YearsOfExperince,85.8869
10913,,53.580185
24103,LatestDegreeCGPA,53.99951
10000,EmpScore,87.06534
11287,,79.63971
5761,Gender,81.15385
10085,,51.356308
20389,,51.645008
15358,YearsOfExperince,80.85212
6879,Gender,75.67777
6673,Gender,84.8114
16260,YearsOfExperince,85.337654
12200,YearsOfExperince,80.56151
3521,YearsOfExperince,85.56964
16315,DegreeBranch,87.50337
6455,YearsOfExperince,88.6086
24131,CurrentCompanyType,60.745564
8948,,50.487762
6809,Gender,82.26166
6367,,60.100334
10878,EmpScore,93.98366
5475,DegreeBranch,83.49681
16717,Gender,76.692795
6488,,85.012215
22664,,51.895004
22545,YearsOfExperince,61.239647
12471,Gender,80.72781
19236,DegreeBranch,81.781715
15317,DegreeBranch,81.47033
6397,,52.929844
15338,,57.135902
2411,,60.20457
22448,,55.4141
8456,Gender,79.69841
14751,,52.454903
24091,YearsOfExperince,77.89155
9637,,53.621548
3141,Gender,85.23645
5271,Gender,74.953964
9503,YearsOfExperince,85.060646
18713,DegreeBranch,79.12427
4425,YearsOfExperince,81.55566
5744,Gender,78.62205
16797,,51.791767
9827,,55.915115
2268,Gender,80.94669
12633,,56.966137
14054,DegreeBranch,77.43465
12106,,53.57222
3679,Gender,77.66254
15024,CurrentCompanyType,55.468624
18051,Gender,81.25131
17861,DegreeBranch,80.90623
19681,,51.110542
13025,,79.9047
24093,EmpScore,78.507195
5554,,56.530212
10916,DegreeBranch,90.408424
15543,YearsOfExperince,79.42282
3452,,53.81492
7919,YearsOfExperince,72.11085
12381,Gender,80.69759
21663,EmpScore,82.33631
12863,EmpScore,76.93742
18081,,49.74103
8067,Gender,80.98841
4274,YearsOfExperince,83.15649
3814,,81.82304
21633,,59.051025
19513,DegreeBranch,83.197426
9758,,50.181675
6162,YearsOfExperince,82.00421
20984,,59.323677
4728,DegreeBranch,91.33441
24130,Gender,80.2429
23322,YearsOfExperince,77.35288
4430,DegreeBranch,81.945625
22502,,76.48267
21589,HighestDegree,92.70931
24295,Gender,80.27136
23503,Gender,76.95988
6027,Gender,74.39645
16279,,52.060802
8709,YearsOfExperince,78.10146
18531,EmpScore,79.577965
21952,,55.039204
10710,Gender,79.29861
21551,,76.05792
12631,Gender,79.9638
21843,,53.569927
12510,YearsOfExperince,91.67624
23294,YearsOfExperince,82.456375
7719,Gender,80.89216
22944,,84.19281
21081,,55.475132
13988,YearsOfExperince,88.5729
10330,DegreeBranch,88.93297
13027,Gender,79.84895
14443,,60.468555
15509,,58.687813
8413,DegreeBranch,84.289246
8195,HighestDegree,79.11282
20793,,46.612423
13591,DegreeBranch,81.93878
20709,DegreeBranch,79.67188
13732,EmpScore,81.63189
5961,YearsOfExperince,82.24031
15736,DegreeBranch,90.01315
19258,,55.73197
6382,Gender,82.50941
22394,DegreeBranch,89.81346
3968,Gender,83.1377
11859,Gender,78.84718
7611,Gender,80.82867
22207,EmpScore,92.325
19025,,49.52959
6588,YearsOfExperince,72.34067
5156,,54.935066
8039,DegreeBranch,78.59025
